url,paragraph,cities,total_key_terms,climate,mental_health,population,methodology,sentiment_score
https://www.isglobal.org/en/-/el-rendimiento-cognitivo-y-el-estres-empeoran-durante-los-dias-de-mayor-contaminacion-en-barcelona,"For more information on deleting, disabling or blocking cookies, visit this page.",,1,0,0,1,0,0.5
https://www.isglobal.org/en/-/el-rendimiento-cognitivo-y-el-estres-empeoran-durante-los-dias-de-mayor-contaminacion-en-barcelona,"If you do not provide this required data, we will not be able to provide you with the services. The personal data you provide or that ISGlobal obtains as a result of your browsing, queries or requests via our webpage at www.isglobal.org (the “website”) will be included in a file owned by ISGlobal for managing, storing and tracking your requests for information and/or contracting of goods or services offered via the website. The information obtained from you by ISGlobal from the website when you sign up for a promotional event or send a form is processed with the utmost confidentiality for helping you to take part in the event in question or, in the second case, sending you the information you requested. The information obtained is not used for any other purpose. The personal data provided will not be disclosed or transferred to third parties without your consent.",,1,0,0,1,0,0.0625
https://www.isglobal.org/en/-/el-rendimiento-cognitivo-y-el-estres-empeoran-durante-los-dias-de-mayor-contaminacion-en-barcelona,"This does not prevent any technical storage or access for the sole purpose of carrying out or facilitating the transmission of a communication over an electronic communications network, or as strictly necessary to provide an information society service expressly requested by you.",,1,0,0,1,0,0.0
https://www.isglobal.org/en/-/el-rendimiento-cognitivo-y-el-estres-empeoran-durante-los-dias-de-mayor-contaminacion-en-barcelona,"If you are unhappy with the processing done by ISGlobal or believe that your rights have been violated, you may file a claim with the Spanish Data Protection Agency at any time (www.aepd.es – C/ Jorge Juan, 6, Madrid).",,1,0,0,1,0,-0.3
https://www.isglobal.org/en/-/el-rendimiento-cognitivo-y-el-estres-empeoran-durante-los-dias-de-mayor-contaminacion-en-barcelona,"These cookies allow us to count visits and traffic sources so we can measure and improve the performance of our site. They help us to know which pages are the most and least popular and see how visitors move around the site. All information these cookies collect is aggregated and therefore anonymous. If you do not allow these cookies we will not know when you have visited our site, and will not be able to monitor its performance.",,1,0,0,1,0,0.325
https://www.isglobal.org/en/-/el-rendimiento-cognitivo-y-el-estres-empeoran-durante-los-dias-de-mayor-contaminacion-en-barcelona,"Some of these cookies are set by a range of social media services that we have added to the site to enable you to share our content with your friends and networks. They are capable of tracking your browser across other sites and building up a profile of your interests. This may impact the content and messages you see on other websites you visit. If you do not allow these cookies you may not be able to use or see these sharing tools. Some other of these cookies may be set through our site by our advertising partners. They may be used by those companies to build a profile of your interests and show you relevant adverts on other sites. They do not store directly personal information but are based on uniquely identifying your browser and internet device. If you do not allow these cookies, you will experience less targeted advertising.",,1,0,0,1,0,0.07651515151515152
https://www.catalannews.com/society-science/item/how-does-the-weather-affect-our-mood,"Meteorological conditions can alter our state of mind and behavior, says top Catalan psychiatrist",,1,0,1,0,0,0.5
https://www.catalannews.com/society-science/item/how-does-the-weather-affect-our-mood,"How do different weather conditions affect our mood and behavior? Dr Antoni Bulbena has the answer. The head of psychiatric teaching at Barcelona's Hospital del Mar says, for example, that cases of panic attacks go down when it rains, while cases of aggressiveness go up when the weather is hot.",['Barcelona'],4,2,2,0,0,0.03148148148148147
https://www.catalannews.com/society-science/item/how-does-the-weather-affect-our-mood,"Bulbena, who is also the head of psychiatry at Barcelona's UAB university says his studies show that while different weather conditions affect our mood differently, not everyone is affected in the same way. ""It is important to study this influence so as to have tools to anticipate it among patients and so avoid the negative effects,"" he says.",['Barcelona'],2,1,1,0,0,0.020000000000000007
https://www.catalannews.com/society-science/item/how-does-the-weather-affect-our-mood,"In windy weather, for example, Bulbena says that the effect on many people is to cause a rise in anxiety, while when it is raining many people get a liberated feeling. Meanwhile, in general, lightning generates fear or mild irritation in others.",,3,2,1,0,0,0.3458333333333333
https://asr.copernicus.org/articles/18/1/2021/,"This article is the result of a campaign done during the
COVID-19 lockdown in Catalonia. The Television of Catalonia audience was
involved in an action to inform about the weather from their own homes by
posting Twitter videos. Some of the videos were shown on air in the weather
segment of the television station's main news programs. We have correlated
participation in the campaign with meteorological and public health data and
found that weather is related to the mood of people when using social media platforms such as Twitter.",,4,3,1,0,0,0.12857142857142856
https://asr.copernicus.org/articles/18/1/2021/,"Molina, T., Sancliment, A., and Janué, J.: How weather influenced the mood of people during the COVID-19 lockdown in Catalonia: a review of Twitter posts, Adv. Sci. Res., 18, 1–5, https://doi.org/10.5194/asr-18-1-2021, 2021.",,2,1,1,0,0,0.0
https://asr.copernicus.org/articles/18/1/2021/,"After the first case of the virus was identified in Catalonia on 25 February and until June, more than 58 000 people were diagnosed with the virus,
and 12 408 of them died. The most acute phase of the pandemic in the region
was from 26 March and 12 April, with over 300 daily deaths, reaching a
record-high on 30 March with 414 victims. 30 April was the first day with
less than 100 deaths. The combined effect of health and lockdown measures
with the rise of temperatures (Tobias and Molina, 2020) at the beginning of
May led to a decrease in the number of deceased, getting below 50 a day on
10 May. Starting on the first Saturday of May (2 May), citizens were allowed again to walk in the
street by groups of ages in the first of several phases of the de-escalation
from the lockdown.",,2,1,0,1,0,0.22121212121212122
https://asr.copernicus.org/articles/18/1/2021/,"During the lockdown the Catalan public TV (Televisió de Catalunya, TV3),
a TV channel with two main news programs every day at noon and in the
evenings, reached its highest audiences in the last decade. The weather
segment of 5 min at the end of each news programme had more than
400 000 viewers at its noon edition and 700 000 viewers for its evening
edition, according to Kantar media (2021). On 18 March, viewers were encouraged
to send short videos explaining the current weather conditions at home using
the Twitter hashtag “ElTempsdesdecasaTV3”, which translates to “Weather
from home TV3”. Some of the videos were shown on air in the weather segment
of the main news. The campaign was a big success and thousands of viewers,
most of them non-professional weather observers, sent their videos from over
half of the country's towns and cities (Fig. 2).",,6,5,0,1,0,0.13333333333333333
https://asr.copernicus.org/articles/18/1/2021/,"It is well known that weather influences people's behaviour and activity,
and plays a role in a person's mood  (Golder and Macy, 2011; Park et
al., 2013). Temperature and humidity have an influence in depressive moods
(Modoni and Tosi, 2016), with people living under higher temperatures being
less predisposed to depression. During the pandemic lockdown people were
forced to stay at home. Studies have shown that Spanish users used social
media to inform themselves and to buy products like nuts, cheese and
chocolate, or desserts, to improve their mood during this period (Laguna et
al., 2020). It was a difficult time for most. Emergency events, and those related to mass coverage, are some
of those most suitable for the use and sharing of information on Twitter
(Hughes and Palen, 2009). The total lockdown, with millions of people
staying at home, with anger in their present and future health security, can
be a good case study.",,10,4,5,1,0,0.05777777777777778
https://asr.copernicus.org/articles/18/1/2021/,"The Twitter campaign “ElTempsdesdecasaTV3” lasted from 18 March until 10 May. The viewers of El Temps, the weather segment of TV3, were asked to post short videos on Twitter about the
current weather conditions as seen from their own home windows and terraces
(following the rules of the lockdown imposed by Spanish authorities). The
video was accompanied with a speech about the place, time and temperature of
the location where the video had been taken. During this period a total of
5787 videos were posted on the social media platform Twitter. We conducted
a study of the number of posts per day, the owner of each Twitter account,
and the location of each video.",,4,4,0,0,0,0.09047619047619047
https://asr.copernicus.org/articles/18/1/2021/,"We collected daily data of cases confirmed from a positive polymerase
chain reaction (PCR) test and mortality between 18 March and 10 May 2020.
Data was provided by the Health Evaluation and Quality Agency of Catalonia
(AQuAS). Daily average, minimum and maximum ambient temperature, absolute
humidity and solar radiation levels were provided by the Meteorological
Service of Catalonia (MeteoCat).",,5,3,0,2,0,0.11287878787878787
https://asr.copernicus.org/articles/18/1/2021/,"We estimated the average meteorological factors in Catalonia as the average
for Barcelona, Tarragona, Lleida and Girona, the four capital cities of the Catalan provinces; Igualada, the most
affected city during the first weeks of the pandemic and located near the
centre of Catalonia; and Tortosa and La Seu d'Urgell, two towns
representative of the south and the Pyrenees regions.",['Barcelona'],2,0,0,2,0,0.11000000000000001
https://asr.copernicus.org/articles/18/1/2021/,"With a total of 5787 videos with the hashtag, the average was 107 videos a
day, with a maximum of 208 participations on 19 April. The 10 cities with
more participation, which include Barcelona and other highly-populated
areas, represent nearly a quarter of the posts (Table 1).",['Barcelona'],1,0,0,1,0,0.06499999999999999
https://asr.copernicus.org/articles/18/1/2021/,"Figure 4 shows participation, mean temperature and mean solar radiation.
Participation in the campaign tends to diminish with the increase in
temperature and in the amount of solar radiation. It is notable that the
days with less solar radiation are those with a significant increase in participation. The maximum
participation day, 19 April, with 208 tweets, was a day of extensive and
heavy precipitation across Catalonia. The five days with more participation
were also correlated with rainy days, while the 5 d with less
participation were days with no significant weather nor clouds.",,7,7,0,0,0,0.0029166666666666703
https://asr.copernicus.org/articles/18/1/2021/,"Figure 4Solar radiation, temperature and tweets by viewers.",,2,2,0,0,0,0.0
https://asr.copernicus.org/articles/18/1/2021/,"In a visual comparison with the ratio of incidence cases per 100 000
population, and county mean temperature (Fig. 5), we only find that most
of the participants came from areas with more population and in this case
with more COVID-19 incidence,  and also from coastal areas with warmer temperatures.",,2,2,0,0,0,0.19791666666666666
https://asr.copernicus.org/articles/18/1/2021/,"Figure 5(a) COVID-19 incidence (cases per 100 000 pop.); (b) Mean
temperature (∘C) (Tobias et al., 2021).",,1,1,0,0,0,-0.3125
https://asr.copernicus.org/articles/18/1/2021/,"The Covid-19 pandemic affected the mood of people in Catalonia in many ways:
the anger of the increasing number of infected persons, the number of daily
deaths, the sadness feelings for those who lost beloved ones, and the
loneliness and bewilderment of many families. The lockdown period forced an
entire society to stay at home, with very few distractions or social
interaction.",,1,0,1,0,0,0.05259259259259259
https://asr.copernicus.org/articles/18/1/2021/,"Participation in the campaign had an ascending curve from the beginning of
March until mid-April with winter temperatures and few hours of sun. From
the second half of the month of April, when the mean temperature was over
15 ∘C and with the increase in sunlight, the participation tendency changed and suddenly
decreased.",,2,2,0,0,0,-0.21583333333333332
https://asr.copernicus.org/articles/18/1/2021/,"Rainy days are sparse in Catalonia, around 80 d a year or less in most
cities. The days with precipitation, those with sudden decrease in solar
radiation (Fig. 4), are the days with more tweets with videos of the
campaign. This shows that weather conditions had an immediate effect on
people's moods and attitudes, leading to an increase in social media posts
related to the campaign.",,3,2,1,0,0,0.14444444444444446
https://asr.copernicus.org/articles/18/1/2021/,"After 2 May people were allowed to go out from their homes, and
participation in the campaign decreased because the mood changed, leading to
the suspension of the campaign. The population did not need any more of the
campaign, so it was cancelled.",,1,0,1,0,0,0.04999999999999999
https://asr.copernicus.org/articles/18/1/2021/,"Online dataset published by the Health Evaluation
and Quality Agency of Catalonia (AQuAS) for the COVID-19 data.
20 Online dataset published by Catalonia's
Meteorological Service (MeteoCat) for the weather data.",,2,1,0,1,0,0.0
https://asr.copernicus.org/articles/18/1/2021/,"Golder, S. A. and Macy, M. W.: Diurnal and Seasonal Mood Vary with Work,
Sleep, and Daylength Across Diverse Cultures, Science, 1878–1881,
https://doi.org/10.1126/science.1202775, 2011.",,2,0,2,0,0,0.0
https://asr.copernicus.org/articles/18/1/2021/,"Hughes, A. L. and Palen, L.: Twitter adoption and use in mass convergence and
emergency events, Int. J. Emergency Management, 6,
248–260, https://doi.org/10.1504/IJEM.2009.031564, 2009.",,1,0,0,1,0,0.0
https://asr.copernicus.org/articles/18/1/2021/,"Modoni, G. E. and Tosi, D.:  Correlation of weather and moods of the Italy residents through an analysis of their tweets, in: 2016 IEEE 4th International Conference on Future Internet of Things and Cloud Workshops (FiCloudW), IEEE, 216–219, https://doi.org/10.1109/W-FiCloud.2016.53, 2016.",,3,1,1,0,1,0.0
https://asr.copernicus.org/articles/18/1/2021/,"Park, K., Lee, S., Kim, E., Park, M., Park, J., and Cha, M.: Mood and Weather: Feeling the Heat?, Proceedings of the International AAAI Conference on Web and Social Media, 7, available at: https://ojs.aaai.org/index.php/ICWSM/article/view/14451 (last access: 26 January 2021), 2013.",,2,1,1,0,0,0.10833333333333334
https://asr.copernicus.org/articles/18/1/2021/,"Tobias, A. and Molina, T.: Is temperature reducing the transmission of
COVID-19, Environ. Res., 186, 109553, https://doi.org/10.1016/j.envres.2020.109553, 2020.",,1,1,0,0,0,0.0
